SEX,DESIGNATION,AGE,SALARY,LEAVES USED,LEAVES REMAINING,RATINGS,PAST EXP,nb_months,yearsMonths,UNIT_Finance,UNIT_IT,UNIT_Management,UNIT_Marketing,UNIT_Operations,UNIT_Web,nb_months_log,yearsMonths_log,PAST EXP grouped,LEAVES REMAINING Z,LEAVES USED Z,DESIGNATION M
1,0,3.2188758248682006,10.798697640799045,23,7,3,3.0,17,1.4166666666666667,0,0,0,0,0,1,2.833213344056216,0.3483066942682158,1,-0.10013207760995856,0.10013207760995856,0
0,1,3.332204510175204,11.124258475137944,21,9,5,2.0,45,3.75,0,1,0,0,0,0,3.8066624897703196,1.3217558399823195,1,0.33244710192522203,-0.33244710192522203,1
0,0,3.1354942159291497,10.721194753031481,21,9,5,1.0,16,1.3333333333333333,0,0,0,0,1,0,2.772588722239781,0.28768207245178085,1,0.33244710192522203,-0.33244710192522203,0
0,1,3.2188758248682006,10.830203749893865,15,15,5,0.0,16,1.3333333333333333,0,0,0,1,0,0,2.772588722239781,0.28768207245178085,0,1.6301846405307638,-1.6301846405307638,1
1,0,3.1780538303479458,10.770335907596417,19,11,3,2.0,16,1.3333333333333333,0,1,0,0,0,0,2.772588722239781,0.28768207245178085,1,0.7650262814604026,-0.7650262814604026,0
0,0,3.1780538303479458,10.73151521528989,17,13,4,1.0,21,1.75,0,0,1,0,0,0,3.044522437723423,0.5596157879354227,1,1.1976054609955833,-1.1976054609955833,0
0,0,3.2188758248682006,10.654007012953944,24,6,5,2.0,29,2.4166666666666665,0,0,0,1,0,0,3.367295829986474,0.8823891801984737,1,-0.31642166737754884,0.31642166737754884,0
0,0,3.1780538303479458,10.623008857981173,26,4,4,0.0,35,2.9166666666666665,0,0,0,0,1,0,3.5553480614894135,1.0704414117014134,0,-0.7490008469127294,0.7490008469127294,0
0,0,3.1780538303479458,10.778643741051727,20,10,5,0.0,30,2.5,0,0,1,0,0,0,3.4011973816621555,0.9162907318741551,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.091042453358316,10.720510282751615,27,3,3,0.0,32,2.6666666666666665,0,0,0,0,1,0,3.4657359027997265,0.9808292530117262,0,-0.9652904366803198,0.9652904366803198,0
0,3,3.4011973816621555,11.622667368315724,25,5,5,4.0,41,3.4166666666666665,0,0,1,0,0,0,3.713572066704308,1.2286654169163074,2,-0.5327112571451391,0.5327112571451391,3
1,0,3.1780538303479458,10.794850144085432,20,10,5,0.0,34,2.8333333333333335,0,1,0,0,0,0,3.5263605246161616,1.0414538748281612,0,0.5487366916928124,-0.5487366916928124,0
0,0,3.091042453358316,10.638376304675711,25,5,2,0.0,28,2.3333333333333335,0,0,0,0,1,0,3.332204510175204,0.8472978603872037,0,-0.5327112571451391,0.5327112571451391,0
1,1,3.2188758248682006,10.951928723957874,18,12,5,0.0,24,2.0,0,0,1,0,0,0,3.1780538303479458,0.6931471805599453,0,0.9813158712279929,-0.9813158712279929,1
1,1,3.295836866004329,11.039829058014245,26,4,2,0.0,34,2.8333333333333335,0,0,0,0,0,1,3.5263605246161616,1.0414538748281612,0,-0.7490008469127294,0.7490008469127294,1
0,0,3.1780538303479458,10.740864938767306,19,11,2,1.0,19,1.5833333333333335,0,1,0,0,0,0,2.9444389791664403,0.45953232937844024,1,0.7650262814604026,-0.7650262814604026,0
1,0,3.1354942159291497,10.727202363111877,30,0,4,0.0,31,2.5833333333333335,0,0,0,1,0,0,3.4339872044851463,0.949080554697146,0,-1.6141592059830907,1.6141592059830907,0
1,4,3.4011973816621555,11.929119478651378,16,14,3,4.0,27,2.25,0,0,0,1,0,0,3.295836866004329,0.8109302162163288,2,1.4138950507631736,-1.4138950507631736,3
0,0,3.044522437723423,10.763440710059992,21,9,5,0.0,30,2.5,1,0,0,0,0,0,3.4011973816621555,0.9162907318741551,0,0.33244710192522203,-0.33244710192522203,0
0,3,3.4011973816621555,11.733754339485804,17,13,3,4.0,47,3.9166666666666665,1,0,0,0,0,0,3.8501476017100584,1.3652409519220583,2,1.1976054609955833,-1.1976054609955833,3
0,0,3.1780538303479458,10.729306381246207,25,5,2,0.0,35,2.9166666666666665,1,0,0,0,0,0,3.5553480614894135,1.0704414117014134,0,-0.5327112571451391,0.5327112571451391,0
1,0,3.1780538303479458,10.638568109802293,16,14,3,0.0,34,2.8333333333333335,0,0,0,1,0,0,3.5263605246161616,1.0414538748281612,0,1.4138950507631736,-1.4138950507631736,0
1,0,3.044522437723423,10.690398262908236,30,0,3,0.0,30,2.5,1,0,0,0,0,0,3.4011973816621555,0.9162907318741551,0,-1.6141592059830907,1.6141592059830907,0
1,0,3.044522437723423,10.783176538765723,24,6,2,0.0,27,2.25,0,0,0,0,0,1,3.295836866004329,0.8109302162163288,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.2188758248682006,10.63907142329333,21,9,5,2.0,20,1.6666666666666665,1,0,0,0,0,0,2.995732273553991,0.5108256237659906,1,0.33244710192522203,-0.33244710192522203,0
1,3,3.4011973816621555,11.745472663079639,22,8,5,4.0,19,1.5833333333333335,0,1,0,0,0,0,2.9444389791664403,0.45953232937844024,2,0.11615751215763173,-0.11615751215763173,3
0,5,3.4011973816621555,12.325361213969781,23,7,5,4.0,46,3.8333333333333335,0,0,1,0,0,0,3.828641396489095,1.3437347467010947,2,-0.10013207760995856,0.10013207760995856,3
0,0,3.044522437723423,10.766841535026922,16,14,3,0.0,28,2.3333333333333335,0,0,1,0,0,0,3.332204510175204,0.8472978603872037,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.1780538303479458,10.652613284505339,16,14,4,1.0,20,1.6666666666666665,0,0,1,0,0,0,2.995732273553991,0.5108256237659906,1,1.4138950507631736,-1.4138950507631736,0
0,0,3.2188758248682006,10.787379051963605,30,0,5,2.0,28,2.3333333333333335,0,0,0,0,0,1,3.332204510175204,0.8472978603872037,1,-1.6141592059830907,1.6141592059830907,0
1,0,3.1780538303479458,10.799983657082104,19,11,4,0.0,34,2.8333333333333335,0,1,0,0,0,0,3.5263605246161616,1.0414538748281612,0,0.7650262814604026,-0.7650262814604026,0
0,0,3.2188758248682006,10.770377934115157,16,14,4,3.0,12,1.0,0,1,0,0,0,0,2.4849066497880004,0.0,1,1.4138950507631736,-1.4138950507631736,0
1,4,3.4011973816621555,12.20395540575904,15,15,5,4.0,23,1.9166666666666665,0,0,0,1,0,0,3.1354942159291497,0.6505875661411493,2,1.6301846405307638,-1.6301846405307638,3
0,0,3.1780538303479458,10.81833724661388,28,2,5,1.0,20,1.6666666666666665,0,0,0,0,1,0,2.995732273553991,0.5108256237659906,1,-1.18158002644791,1.18158002644791,0
0,0,3.091042453358316,10.741319321949963,15,15,3,0.0,19,1.5833333333333335,0,1,0,0,0,0,2.9444389791664403,0.45953232937844024,0,1.6301846405307638,-1.6301846405307638,0
1,0,3.2188758248682006,10.73919709845,20,10,3,2.0,26,2.1666666666666665,0,0,1,0,0,0,3.258096538021482,0.7731898882334817,1,0.5487366916928124,-0.5487366916928124,0
1,0,3.2188758248682006,10.739695575936725,19,11,3,2.0,29,2.4166666666666665,0,0,0,0,1,0,3.367295829986474,0.8823891801984737,1,0.7650262814604026,-0.7650262814604026,0
1,1,3.332204510175204,11.102518164322746,24,6,3,4.0,20,1.6666666666666665,0,0,0,0,0,1,2.995732273553991,0.5108256237659906,2,-0.31642166737754884,0.31642166737754884,1
1,0,3.1780538303479458,10.653582013537823,17,13,4,2.0,12,1.0,0,0,0,1,0,0,2.4849066497880004,0.0,1,1.1976054609955833,-1.1976054609955833,0
0,0,3.1780538303479458,10.641751491899196,28,2,4,1.0,21,1.75,0,0,1,0,0,0,3.044522437723423,0.5596157879354227,1,-1.18158002644791,1.18158002644791,0
0,0,3.044522437723423,10.598258414212172,23,7,4,0.0,19,1.5833333333333335,0,0,0,0,0,1,2.9444389791664403,0.45953232937844024,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.2188758248682006,10.805882179218171,23,7,4,1.0,33,2.75,0,0,0,0,0,1,3.4965075614664802,1.0116009116784799,1,-0.10013207760995856,0.10013207760995856,0
0,0,3.1354942159291497,10.690216146717605,27,3,4,1.0,13,1.0833333333333333,0,0,0,0,1,0,2.5649493574615367,0.08004270767353636,1,-0.9652904366803198,0.9652904366803198,0
0,0,3.1354942159291497,10.651477968978583,26,4,4,1.0,17,1.4166666666666667,0,0,0,0,0,1,2.833213344056216,0.3483066942682158,1,-0.7490008469127294,0.7490008469127294,0
0,2,3.367295829986474,11.357615780423071,30,0,3,3.0,34,2.8333333333333335,0,1,0,0,0,0,3.5263605246161616,1.0414538748281612,1,-1.6141592059830907,1.6141592059830907,2
1,0,3.1354942159291497,10.78894787401768,21,9,3,0.0,29,2.4166666666666665,0,0,1,0,0,0,3.367295829986474,0.8823891801984737,0,0.33244710192522203,-0.33244710192522203,0
1,0,3.1354942159291497,10.624784776512419,23,7,3,0.0,26,2.1666666666666665,0,0,0,0,1,0,3.258096538021482,0.7731898882334817,0,-0.10013207760995856,0.10013207760995856,0
1,2,3.4011973816621555,11.418999326938065,25,5,3,4.0,25,2.0833333333333335,0,0,0,0,1,0,3.2188758248682006,0.7339691750802005,2,-0.5327112571451391,0.5327112571451391,2
0,0,3.091042453358316,10.74175187597189,22,8,4,0.0,35,2.9166666666666665,0,0,0,0,1,0,3.5553480614894135,1.0704414117014134,0,0.11615751215763173,-0.11615751215763173,0
0,0,3.1780538303479458,10.64435289430417,24,6,3,0.0,32,2.6666666666666665,0,0,1,0,0,0,3.4657359027997265,0.9808292530117262,0,-0.31642166737754884,0.31642166737754884,0
1,0,3.2188758248682006,10.684164725581436,15,15,5,3.0,12,1.0,0,0,0,0,0,1,2.4849066497880004,0.0,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.1780538303479458,10.760219344553063,25,5,5,1.0,22,1.8333333333333335,0,0,0,1,0,0,3.091042453358316,0.6061358035703156,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.1780538303479458,10.787792138552428,22,8,2,2.0,15,1.25,0,0,0,1,0,0,2.70805020110221,0.22314355131420976,1,0.11615751215763173,-0.11615751215763173,0
1,0,3.091042453358316,10.715617049327939,19,11,2,0.0,16,1.3333333333333333,0,0,0,1,0,0,2.772588722239781,0.28768207245178085,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.091042453358316,10.719493753007932,17,13,5,0.0,32,2.6666666666666665,0,0,0,0,1,0,3.4657359027997265,0.9808292530117262,0,1.1976054609955833,-1.1976054609955833,0
0,0,3.1354942159291497,10.729415844329893,22,8,3,0.0,24,2.0,0,0,0,0,1,0,3.1780538303479458,0.6931471805599453,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.1354942159291497,10.672947415945236,17,13,3,1.0,13,1.0833333333333333,1,0,0,0,0,0,2.5649493574615367,0.08004270767353636,1,1.1976054609955833,-1.1976054609955833,0
0,2,3.367295829986474,11.339262315746915,18,12,3,1.0,47,3.9166666666666665,0,0,1,0,0,0,3.8501476017100584,1.3652409519220583,1,0.9813158712279929,-0.9813158712279929,2
1,0,3.1780538303479458,10.680355284587607,16,14,5,1.0,18,1.5,0,0,0,1,0,0,2.8903717578961645,0.4054651081081644,1,1.4138950507631736,-1.4138950507631736,0
0,0,3.091042453358316,10.60700576752029,24,6,4,0.0,27,2.25,0,0,0,0,1,0,3.295836866004329,0.8109302162163288,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.044522437723423,10.619594137230983,17,13,3,0.0,11,0.9166666666666666,0,0,0,0,0,1,2.3978952727983707,-0.08701137698962981,0,1.1976054609955833,-1.1976054609955833,0
0,0,3.044522437723423,10.689054375683599,23,7,5,0.0,16,1.3333333333333333,0,1,0,0,0,0,2.772588722239781,0.28768207245178085,0,-0.10013207760995856,0.10013207760995856,0
0,0,3.091042453358316,10.73031298993552,18,12,5,0.0,28,2.3333333333333335,0,0,0,0,1,0,3.332204510175204,0.8472978603872037,0,0.9813158712279929,-0.9813158712279929,0
1,0,3.091042453358316,10.71435109986347,16,14,4,0.0,22,1.8333333333333335,0,1,0,0,0,0,3.091042453358316,0.6061358035703156,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.1780538303479458,10.817936589530913,24,6,4,1.0,19,1.5833333333333335,0,0,0,0,0,1,2.9444389791664403,0.45953232937844024,1,-0.31642166737754884,0.31642166737754884,0
0,0,3.1354942159291497,10.60549536152827,15,15,3,1.0,15,1.25,0,0,1,0,0,0,2.70805020110221,0.22314355131420976,1,1.6301846405307638,-1.6301846405307638,0
0,0,3.044522437723423,10.707572168786097,28,2,2,0.0,31,2.5833333333333335,0,0,0,0,0,1,3.4339872044851463,0.949080554697146,0,-1.18158002644791,1.18158002644791,0
1,0,3.1780538303479458,10.713039040966176,19,11,5,1.0,23,1.9166666666666665,0,0,1,0,0,0,3.1354942159291497,0.6505875661411493,1,0.7650262814604026,-0.7650262814604026,0
1,1,3.332204510175204,11.14017920942479,26,4,5,4.0,18,1.5,0,0,0,0,1,0,2.8903717578961645,0.4054651081081644,2,-0.7490008469127294,0.7490008469127294,1
0,0,3.044522437723423,10.63597563133453,20,10,4,0.0,19,1.5833333333333335,0,0,0,0,0,1,2.9444389791664403,0.45953232937844024,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.091042453358316,10.694215061434937,29,1,3,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.1354942159291497,10.636047735452909,19,11,3,0.0,24,2.0,0,0,1,0,0,0,3.1780538303479458,0.6931471805599453,0,0.7650262814604026,-0.7650262814604026,0
0,1,3.258096538021482,10.907294533930326,23,7,2,0.0,41,3.4166666666666665,0,0,0,0,1,0,3.713572066704308,1.2286654169163074,0,-0.10013207760995856,0.10013207760995856,1
0,0,3.2188758248682006,10.716260514297943,29,1,4,2.0,21,1.75,0,0,0,0,1,0,3.044522437723423,0.5596157879354227,1,-1.3978696162155004,1.3978696162155004,0
1,0,3.044522437723423,10.680079340050709,29,1,5,0.0,35,2.9166666666666665,0,0,0,0,1,0,3.5553480614894135,1.0704414117014134,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.044522437723423,10.68601829423076,20,10,3,0.0,32,2.6666666666666665,0,0,0,1,0,0,3.4657359027997265,0.9808292530117262,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.044522437723423,10.644615045614641,27,3,3,0.0,23,1.9166666666666665,0,1,0,0,0,0,3.1354942159291497,0.6505875661411493,0,-0.9652904366803198,0.9652904366803198,0
0,0,3.044522437723423,10.602318549564371,28,2,2,0.0,13,1.0833333333333333,0,0,1,0,0,0,2.5649493574615367,0.08004270767353636,0,-1.18158002644791,1.18158002644791,0
0,0,3.1780538303479458,10.648847604543008,26,4,3,2.0,11,0.9166666666666666,1,0,0,0,0,0,2.3978952727983707,-0.08701137698962981,1,-0.7490008469127294,0.7490008469127294,0
0,0,3.044522437723423,10.700115984041597,28,2,5,0.0,24,2.0,0,0,0,0,0,1,3.1780538303479458,0.6931471805599453,0,-1.18158002644791,1.18158002644791,0
1,0,3.044522437723423,10.797246335903196,23,7,3,0.0,16,1.3333333333333333,0,0,0,0,1,0,2.772588722239781,0.28768207245178085,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.2188758248682006,10.765174252416243,25,5,3,2.0,19,1.5833333333333335,0,0,0,0,0,1,2.9444389791664403,0.45953232937844024,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.2188758248682006,10.70351409472317,25,5,2,2.0,22,1.8333333333333335,0,0,0,1,0,0,3.091042453358316,0.6061358035703156,1,-0.5327112571451391,0.5327112571451391,0
1,0,3.2188758248682006,10.736483628212472,29,1,2,1.0,30,2.5,0,0,0,1,0,0,3.4011973816621555,0.9162907318741551,1,-1.3978696162155004,1.3978696162155004,0
1,1,3.295836866004329,11.147397159715752,16,14,4,0.0,45,3.75,0,0,1,0,0,0,3.8066624897703196,1.3217558399823195,0,1.4138950507631736,-1.4138950507631736,1
0,2,3.4011973816621555,11.270764727819921,21,9,2,4.0,21,1.75,0,1,0,0,0,0,3.044522437723423,0.5596157879354227,2,0.33244710192522203,-0.33244710192522203,2
0,0,3.2188758248682006,10.769831451557469,26,4,5,2.0,21,1.75,0,0,0,0,1,0,3.044522437723423,0.5596157879354227,1,-0.7490008469127294,0.7490008469127294,0
1,0,3.1354942159291497,10.717324650785175,16,14,3,0.0,33,2.75,0,0,1,0,0,0,3.4965075614664802,1.0116009116784799,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.1354942159291497,10.601199299593652,19,11,3,0.0,22,1.8333333333333335,0,1,0,0,0,0,3.091042453358316,0.6061358035703156,0,0.7650262814604026,-0.7650262814604026,0
1,2,3.332204510175204,11.409052730905186,18,12,2,0.0,49,4.083333333333333,0,0,0,0,1,0,3.8918202981106265,1.4069136483226263,0,0.9813158712279929,-0.9813158712279929,2
0,0,3.2188758248682006,10.70162518028701,28,2,5,3.0,11,0.9166666666666666,0,0,1,0,0,0,2.3978952727983707,-0.08701137698962981,1,-1.18158002644791,1.18158002644791,0
0,0,3.091042453358316,10.8039130952207,28,2,5,0.0,24,2.0,0,0,0,1,0,0,3.1780538303479458,0.6931471805599453,0,-1.18158002644791,1.18158002644791,0
0,3,3.4011973816621555,11.840875778649206,27,3,2,4.0,29,2.4166666666666665,0,0,0,1,0,0,3.367295829986474,0.8823891801984737,2,-0.9652904366803198,0.9652904366803198,3
1,0,3.2188758248682006,10.758987398772785,27,3,4,2.0,19,1.5833333333333335,0,0,0,0,1,0,2.9444389791664403,0.45953232937844024,1,-0.9652904366803198,0.9652904366803198,0
0,0,3.044522437723423,10.771805785861186,29,1,3,0.0,33,2.75,0,0,0,0,1,0,3.4965075614664802,1.0116009116784799,0,-1.3978696162155004,1.3978696162155004,0
0,1,3.332204510175204,10.866776367570866,19,11,2,4.0,17,1.4166666666666667,0,0,0,0,1,0,2.833213344056216,0.3483066942682158,2,0.7650262814604026,-0.7650262814604026,1
1,0,3.1780538303479458,10.59770915569734,21,9,4,1.0,22,1.8333333333333335,0,0,1,0,0,0,3.091042453358316,0.6061358035703156,1,0.33244710192522203,-0.33244710192522203,0
0,0,3.091042453358316,10.795096171764786,16,14,4,0.0,12,1.0,0,0,0,0,0,1,2.4849066497880004,0.0,0,1.4138950507631736,-1.4138950507631736,0
0,0,3.091042453358316,10.678997823521197,19,11,4,0.0,17,1.4166666666666667,0,0,0,0,0,1,2.833213344056216,0.3483066942682158,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.044522437723423,10.79648918643233,22,8,5,0.0,30,2.5,0,0,1,0,0,0,3.4011973816621555,0.9162907318741551,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.044522437723423,10.78359136464851,19,11,2,0.0,32,2.6666666666666665,0,1,0,0,0,0,3.4657359027997265,0.9808292530117262,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.2188758248682006,10.723905946624765,28,2,3,2.0,28,2.3333333333333335,0,1,0,0,0,0,3.332204510175204,0.8472978603872037,1,-1.18158002644791,1.18158002644791,0
1,0,3.1780538303479458,10.65135963278532,23,7,4,0.0,35,2.9166666666666665,0,0,1,0,0,0,3.5553480614894135,1.0704414117014134,0,-0.10013207760995856,0.10013207760995856,0
1,0,3.091042453358316,10.808595995007714,22,8,5,0.0,32,2.6666666666666665,1,0,0,0,0,0,3.4657359027997265,0.9808292530117262,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.1780538303479458,10.735309127783832,15,15,3,2.0,15,1.25,0,0,0,1,0,0,2.70805020110221,0.22314355131420976,1,1.6301846405307638,-1.6301846405307638,0
1,0,3.091042453358316,10.651122918380143,25,5,3,0.0,20,1.6666666666666665,0,1,0,0,0,0,2.995732273553991,0.5108256237659906,0,-0.5327112571451391,0.5327112571451391,0
1,1,3.332204510175204,11.091437676556433,16,14,2,1.0,19,1.5833333333333335,0,0,1,0,0,0,2.9444389791664403,0.45953232937844024,1,1.4138950507631736,-1.4138950507631736,1
1,0,3.1354942159291497,10.691012660306134,19,11,4,1.0,14,1.1666666666666667,0,0,0,0,0,1,2.6390573296152584,0.15415067982725836,1,0.7650262814604026,-0.7650262814604026,0
0,1,3.295836866004329,10.857651936838364,26,4,5,4.0,26,2.1666666666666665,0,1,0,0,0,0,3.258096538021482,0.7731898882334817,2,-0.7490008469127294,0.7490008469127294,1
1,0,3.044522437723423,10.684393747202078,29,1,5,0.0,32,2.6666666666666665,0,0,0,0,1,0,3.4657359027997265,0.9808292530117262,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.044522437723423,10.676554356271946,20,10,3,0.0,26,2.1666666666666665,0,0,0,0,0,1,3.258096538021482,0.7731898882334817,0,0.5487366916928124,-0.5487366916928124,0
1,0,3.044522437723423,10.644519725816647,22,8,3,0.0,14,1.1666666666666667,0,0,1,0,0,0,2.6390573296152584,0.15415067982725836,0,0.11615751215763173,-0.11615751215763173,0
1,0,3.1354942159291497,10.734808458400192,15,15,3,0.0,24,2.0,1,0,0,0,0,0,3.1780538303479458,0.6931471805599453,0,1.6301846405307638,-1.6301846405307638,0
0,1,3.332204510175204,11.05336313514178,26,4,5,4.0,21,1.75,1,0,0,0,0,0,3.044522437723423,0.5596157879354227,2,-0.7490008469127294,0.7490008469127294,1
0,2,3.4011973816621555,11.274528672193204,28,2,2,4.0,51,4.25,0,0,0,1,0,0,3.9318256327243257,1.4469189829363254,2,-1.18158002644791,1.18158002644791,2
1,0,3.044522437723423,10.807381764073732,17,13,3,0.0,30,2.5,0,0,1,0,0,0,3.4011973816621555,0.9162907318741551,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.1780538303479458,10.804360031681902,17,13,4,1.0,21,1.75,0,0,1,0,0,0,3.044522437723423,0.5596157879354227,1,1.1976054609955833,-1.1976054609955833,0
1,0,3.091042453358316,10.662422473634077,24,6,4,0.0,26,2.1666666666666665,0,0,0,0,0,1,3.258096538021482,0.7731898882334817,0,-0.31642166737754884,0.31642166737754884,0
0,0,3.2188758248682006,10.664994070609417,25,5,2,3.0,11,0.9166666666666666,0,0,0,0,1,0,2.3978952727983707,-0.08701137698962981,1,-0.5327112571451391,0.5327112571451391,0
0,0,3.1780538303479458,10.685698169836833,30,0,5,1.0,26,2.1666666666666665,0,0,1,0,0,0,3.258096538021482,0.7731898882334817,1,-1.6141592059830907,1.6141592059830907,0
0,0,3.044522437723423,10.781598629168116,19,11,3,0.0,32,2.6666666666666665,0,0,0,1,0,0,3.4657359027997265,0.9808292530117262,0,0.7650262814604026,-0.7650262814604026,0
1,0,3.091042453358316,10.6654142484909,29,1,3,0.0,31,2.5833333333333335,0,0,0,0,0,1,3.4339872044851463,0.949080554697146,0,-1.3978696162155004,1.3978696162155004,0
1,0,3.1354942159291497,10.781079035271006,17,13,2,0.0,23,1.9166666666666665,0,0,0,1,0,0,3.1354942159291497,0.6505875661411493,0,1.1976054609955833,-1.1976054609955833,0
1,0,3.2188758248682006,10.60700576752029,18,12,4,1.0,33,2.75,1,0,0,0,0,0,3.4965075614664802,1.0116009116784799,1,0.9813158712279929,-0.9813158712279929,0
0,0,3.044522437723423,10.809121704221754,22,8,4,0.0,28,2.3333333333333335,0,0,0,0,0,1,3.332204510175204,0.8472978603872037,0,0.11615751215763173,-0.11615751215763173,0
1,5,3.4011973816621555,12.810560728718178,20,10,3,4.0,36,3.0,0,0,0,1,0,0,3.58351893845611,1.0986122886681098,2,0.5487366916928124,-0.5487366916928124,3
0,1,3.295836866004329,11.14520401817269,16,14,2,0.0,40,3.3333333333333335,0,0,0,1,0,0,3.6888794541139363,1.2039728043259361,0,1.4138950507631736,-1.4138950507631736,1
0,2,3.332204510175204,11.416436590778524,17,13,2,3.0,47,3.9166666666666665,1,0,0,0,0,0,3.8501476017100584,1.3652409519220583,1,1.1976054609955833,-1.1976054609955833,2
